id,chuong_id,chuong_ten,dieu_id,dieu_ten,khoan_id,diem_id,cap_do,noi_dung,full_citation,ten_van_ban,ngay_ban_hanh,co_quan_ban_hanh,so_hieu,keyphrase,dang_quy_dinh
114,II,"CÁC BIỆN PHÁP PHÒNG, CHỐNG CÁC YẾU TỐ NGUY HIỂM, YẾU TỐ CÓ HẠI CHO NGƯỜI LAO ĐỘNG",14,"Huấn luyện an toàn, vệ sinh lao động",6,,khoan,"Bộ trưởng Bộ Lao động   Thương binh và Xã hội ban hành Danh mục công việc có yêu cầu nghiêm ngặt về an toàn, vệ sinh lao động sau khi có ý kiến của các bộ quản lý ngành, lĩnh vực có liên quan.","Điều 14, Khoản 6 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,khac
115,II,"CÁC BIỆN PHÁP PHÒNG, CHỐNG CÁC YẾU TỐ NGUY HIỂM, YẾU TỐ CÓ HẠI CHO NGƯỜI LAO ĐỘNG",14,"Huấn luyện an toàn, vệ sinh lao động",7,,khoan,"Tổ chức huấn luyện an toàn, vệ sinh lao động là đơn vị sự nghiệp công lập, doanh nghiệp kinh doanh dịch vụ huấn luyện an toàn, vệ sinh lao động theo quy định của pháp luật đầu tư và Luật này.","Điều 14, Khoản 7 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,khac
116,II,"CÁC BIỆN PHÁP PHÒNG, CHỐNG CÁC YẾU TỐ NGUY HIỂM, YẾU TỐ CÓ HẠI CHO NGƯỜI LAO ĐỘNG",14,"Huấn luyện an toàn, vệ sinh lao động",7,,khoan_bo_sung,"Trường hợp doanh nghiệp tự huấn luyện an toàn, vệ sinh lao động cho các đối tượng quy định tại các khoản 1, 2 và 3 Điều này thì phải đáp ứng điều kiện hoạt động như đối với tổ chức huấn luyện an toàn, vệ sinh lao động.","Điều 14 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,dieu_kien
117,II,"CÁC BIỆN PHÁP PHÒNG, CHỐNG CÁC YẾU TỐ NGUY HIỂM, YẾU TỐ CÓ HẠI CHO NGƯỜI LAO ĐỘNG",14,"Huấn luyện an toàn, vệ sinh lao động",8,,khoan,"Chính phủ quy định chi tiết về cơ quan có thẩm quyền cấp, điều kiện về cơ sở vật chất, kỹ thuật, tiêu chuẩn về người huấn luyện an toàn, vệ sinh lao động, trình tự, thủ tục, hồ sơ cấp mới, cấp lại, gia hạn, thu hồi Giấy chứng nhận đủ điều kiện hoạt động của tổ chức huấn luyện an toàn, vệ sinh lao động quy định tại khoản 7 Điều này; việc huấn luyện, tự huấn luyện về an toàn, vệ sinh lao động.","Điều 14, Khoản 8 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,quy định chi tiết|chính phủ quy định|chính phủ quy định chi tiết|có thẩm quyền,dieu_kien
118,II,"CÁC BIỆN PHÁP PHÒNG, CHỐNG CÁC YẾU TỐ NGUY HIỂM, YẾU TỐ CÓ HẠI CHO NGƯỜI LAO ĐỘNG",14,"Huấn luyện an toàn, vệ sinh lao động",8,,khoan_bo_sung,"Mục 2. NỘI QUY, QUY TRÌNH VÀ CÁC BIỆN PHÁP BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG TẠI NƠI LÀM VIỆC","Điều 14 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,nơi làm việc|bảo đảm an toàn,khac
119,II,"CÁC BIỆN PHÁP PHÒNG, CHỐNG CÁC YẾU TỐ NGUY HIỂM, YẾU TỐ CÓ HẠI CHO NGƯỜI LAO ĐỘNG",15,"Nội quy, quy trình bảo đảm an toàn, vệ sinh lao động",,,dieu_intro,"Người sử dụng lao động căn cứ pháp luật, tiêu chuẩn, quy chuẩn kỹ thuật quốc gia, quy chuẩn kỹ thuật địa phương về an toàn, vệ sinh lao động và điều kiện hoạt động sản xuất, kinh doanh, lao động để xây dựng, ban hành và tổ chức thực hiện nội quy, quy trình bảo đảm an toàn, vệ sinh lao động.","Điều 15 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,bảo đảm an toàn|quy chuẩn kỹ thuật|người sử dụng lao động,dieu_kien
120,II,"CÁC BIỆN PHÁP PHÒNG, CHỐNG CÁC YẾU TỐ NGUY HIỂM, YẾU TỐ CÓ HẠI CHO NGƯỜI LAO ĐỘNG",16,"Trách nhiệm của người sử dụng lao động trong việc bảo đảm an toàn, vệ sinh lao động tại nơi làm việc",1,,khoan,"Bảo đảm nơi làm việc phải đạt yêu cầu về không gian, độ thoáng, bụi, hơi, khí độc, phóng xạ, điện từ trường, nóng, ẩm, ồn, rung, các yếu tố nguy hiểm, yếu tố có hại khác được quy định tại các quy chuẩn kỹ thuật liên quan và định kỳ kiểm tra, đo lường các yếu tố đó; bảo đảm có đủ buồng tắm, buồng vệ sinh phù hợp tại nơi làm việc theo quy định của Bộ trưởng Bộ Y tế.","Điều 16, Khoản 1 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,nơi làm việc|yếu tố có hại|yếu tố nguy hiểm|bộ y tế|quy chuẩn kỹ thuật,khac
121,II,"CÁC BIỆN PHÁP PHÒNG, CHỐNG CÁC YẾU TỐ NGUY HIỂM, YẾU TỐ CÓ HẠI CHO NGƯỜI LAO ĐỘNG",16,"Trách nhiệm của người sử dụng lao động trong việc bảo đảm an toàn, vệ sinh lao động tại nơi làm việc",2,,khoan,"Bảo đảm máy, thiết bị, vật tư, chất được sử dụng, vận hành, bảo trì, bảo quản tại nơi làm việc theo quy chuẩn kỹ thuật về an toàn, vệ sinh lao động, hoặc đạt các tiêu chuẩn kỹ thuật về an toàn, vệ sinh lao động đã được công bố, áp dụng và theo nội quy, quy trình bảo đảm an toàn, vệ sinh lao động tại nơi làm việc.","Điều 16, Khoản 2 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,nơi làm việc|bảo đảm an toàn|quy chuẩn kỹ thuật,khac
122,II,"CÁC BIỆN PHÁP PHÒNG, CHỐNG CÁC YẾU TỐ NGUY HIỂM, YẾU TỐ CÓ HẠI CHO NGƯỜI LAO ĐỘNG",16,"Trách nhiệm của người sử dụng lao động trong việc bảo đảm an toàn, vệ sinh lao động tại nơi làm việc",3,,khoan,"Trang cấp đầy đủ cho người lao động các phương tiện bảo vệ cá nhân khi thực hiện công việc có yếu tố nguy hiểm, yếu tố có hại; trang bị các thiết bị an toàn, vệ sinh lao động tại nơi làm việc.","Điều 16, Khoản 3 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,nơi làm việc|yếu tố có hại|yếu tố nguy hiểm|người lao động,khac
123,II,"CÁC BIỆN PHÁP PHÒNG, CHỐNG CÁC YẾU TỐ NGUY HIỂM, YẾU TỐ CÓ HẠI CHO NGƯỜI LAO ĐỘNG",16,"Trách nhiệm của người sử dụng lao động trong việc bảo đảm an toàn, vệ sinh lao động tại nơi làm việc",4,,khoan,"Hằng năm hoặc khi cần thiết, tổ chức kiểm tra, đánh giá các yếu tố nguy hiểm, yếu tố có hại tại nơi làm việc để tiến hành các biện pháp về công nghệ, kỹ thuật nhằm loại trừ, giảm thiểu yếu tố nguy hiểm, yếu tố có hại tại nơi làm việc, cải thiện điều kiện lao động, chăm sóc sức khỏe cho người lao động.","Điều 16, Khoản 4 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,nơi làm việc|yếu tố có hại|yếu tố nguy hiểm|điều kiện lao động|người lao động,dieu_kien
124,II,"CÁC BIỆN PHÁP PHÒNG, CHỐNG CÁC YẾU TỐ NGUY HIỂM, YẾU TỐ CÓ HẠI CHO NGƯỜI LAO ĐỘNG",16,"Trách nhiệm của người sử dụng lao động trong việc bảo đảm an toàn, vệ sinh lao động tại nơi làm việc",5,,khoan,"Định kỳ kiểm tra, bảo dưỡng máy, thiết bị, vật tư, chất, nhà xưởng, kho tàng.","Điều 16, Khoản 5 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,khac
125,II,"CÁC BIỆN PHÁP PHÒNG, CHỐNG CÁC YẾU TỐ NGUY HIỂM, YẾU TỐ CÓ HẠI CHO NGƯỜI LAO ĐỘNG",16,"Trách nhiệm của người sử dụng lao động trong việc bảo đảm an toàn, vệ sinh lao động tại nơi làm việc",6,,khoan,"Phải có biển cảnh báo, bảng chỉ dẫn bằng tiếng Việt và ngôn ngữ phổ biến của người lao động về an toàn, vệ sinh lao động đối với máy, thiết bị, vật tư và chất có yêu cầu nghiêm ngặt về an toàn, vệ sinh lao động tại nơi làm việc, nơi lưu giữ, bảo quản, sử dụng và đặt ở vị trí dễ đọc, dễ thấy.","Điều 16, Khoản 6 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,nơi làm việc|người lao động,khac
126,II,"CÁC BIỆN PHÁP PHÒNG, CHỐNG CÁC YẾU TỐ NGUY HIỂM, YẾU TỐ CÓ HẠI CHO NGƯỜI LAO ĐỘNG",16,"Trách nhiệm của người sử dụng lao động trong việc bảo đảm an toàn, vệ sinh lao động tại nơi làm việc",7,,khoan,"Tuyên truyền, phổ biến hoặc huấn luyện cho người lao động quy định, nội quy, quy trình về an toàn, vệ sinh lao động, biện pháp phòng, chống yếu tố nguy hiểm, yếu tố có hại tại nơi làm việc có liên quan đến công việc, nhiệm vụ được giao.","Điều 16, Khoản 7 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,nơi làm việc|yếu tố có hại|yếu tố nguy hiểm|người lao động,khac
127,II,"CÁC BIỆN PHÁP PHÒNG, CHỐNG CÁC YẾU TỐ NGUY HIỂM, YẾU TỐ CÓ HẠI CHO NGƯỜI LAO ĐỘNG",16,"Trách nhiệm của người sử dụng lao động trong việc bảo đảm an toàn, vệ sinh lao động tại nơi làm việc",8,,khoan,"Xây dựng, ban hành kế hoạch xử lý sự cố, ứng cứu khẩn cấp tại nơi làm việc; tổ chức xử lý sự cố, ứng cứu khẩn cấp, lực lượng ứng cứu và báo cáo kịp thời với người có trách nhiệm khi phát hiện nguy cơ hoặc khi xảy ra tai nạn lao động, sự cố kỹ thuật gây mất an toàn, vệ sinh lao động tại nơi làm việc vượt ra khỏi khả năng kiểm soát của người sử dụng lao động.","Điều 16, Khoản 8 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,tai nạn lao động|nơi làm việc|mất an toàn|gây mất an toàn|xảy ra|người sử dụng lao động,nghia_vu
128,II,"CÁC BIỆN PHÁP PHÒNG, CHỐNG CÁC YẾU TỐ NGUY HIỂM, YẾU TỐ CÓ HẠI CHO NGƯỜI LAO ĐỘNG",17,"Trách nhiệm của người lao động trong việc bảo đảm an toàn, vệ sinh lao động tại nơi làm việc",1,,khoan,"Chấp hành quy định, nội quy, quy trình, yêu cầu về an toàn, vệ sinh lao động của người sử dụng lao động hoặc cơ quan nhà nước có thẩm quyền ban hành liên quan đến công việc, nhiệm vụ được giao.","Điều 17, Khoản 1 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,có thẩm quyền|người sử dụng lao động,nghia_vu
129,II,"CÁC BIỆN PHÁP PHÒNG, CHỐNG CÁC YẾU TỐ NGUY HIỂM, YẾU TỐ CÓ HẠI CHO NGƯỜI LAO ĐỘNG",17,"Trách nhiệm của người lao động trong việc bảo đảm an toàn, vệ sinh lao động tại nơi làm việc",2,,khoan,"Tuân thủ pháp luật và nắm vững kiến thức, kỹ năng về các biện pháp bảo đảm an toàn, vệ sinh lao động tại nơi làm việc; sử dụng và bảo quản các phương tiện bảo vệ cá nhân đã được trang cấp, các thiết bị an toàn, vệ sinh lao động tại nơi làm việc trong quá trình thực hiện các công việc, nhiệm vụ được giao.","Điều 17, Khoản 2 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,nơi làm việc|bảo đảm an toàn,khac
130,II,"CÁC BIỆN PHÁP PHÒNG, CHỐNG CÁC YẾU TỐ NGUY HIỂM, YẾU TỐ CÓ HẠI CHO NGƯỜI LAO ĐỘNG",17,"Trách nhiệm của người lao động trong việc bảo đảm an toàn, vệ sinh lao động tại nơi làm việc",3,,khoan,"Phải tham gia huấn luyện an toàn, vệ sinh lao động trước khi sử dụng các máy, thiết bị, vật tư, chất có yêu cầu nghiêm ngặt về an toàn, vệ sinh lao động.","Điều 17, Khoản 3 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,khac
131,II,"CÁC BIỆN PHÁP PHÒNG, CHỐNG CÁC YẾU TỐ NGUY HIỂM, YẾU TỐ CÓ HẠI CHO NGƯỜI LAO ĐỘNG",17,"Trách nhiệm của người lao động trong việc bảo đảm an toàn, vệ sinh lao động tại nơi làm việc",4,,khoan,"Ngăn chặn nguy cơ trực tiếp gây mất an toàn, vệ sinh lao động, hành vi vi phạm quy định an toàn, vệ sinh lao động tại nơi làm việc; báo cáo kịp thời với người có trách nhiệm khi biết tai nạn lao động, sự cố hoặc phát hiện nguy cơ xảy ra sự cố, tai nạn lao động hoặc bệnh nghề nghiệp; chủ động tham gia ứng cứu, khắc phục sự cố, tai nạn lao động theo phương án xử lý sự cố, ứng cứu khẩn cấp hoặc khi có lệnh của người sử dụng lao động hoặc cơ quan nhà nước có thẩm quyền.","Điều 17, Khoản 4 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,tai nạn lao động|bệnh nghề nghiệp|nơi làm việc|mất an toàn|gây mất an toàn|xảy ra|có thẩm quyền|người sử dụng lao động,nghia_vu
132,II,"CÁC BIỆN PHÁP PHÒNG, CHỐNG CÁC YẾU TỐ NGUY HIỂM, YẾU TỐ CÓ HẠI CHO NGƯỜI LAO ĐỘNG",18,"Kiểm soát các yếu tố nguy hiểm, yếu tố có hại tại nơi làm việc",1,,khoan,"Người sử dụng lao động phải tổ chức đánh giá, kiểm soát yếu tố nguy hiểm, yếu tố có hại tại nơi làm việc để đề ra các biện pháp kỹ thuật an toàn, vệ sinh lao động, chăm sóc sức khỏe cho người lao động; thực hiện các biện pháp khử độc, khử trùng cho người lao động làm việc ở nơi có yếu tố gây nhiễm độc, nhiễm trùng.","Điều 18, Khoản 1 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,nơi làm việc|yếu tố có hại|yếu tố nguy hiểm|người lao động|người sử dụng lao động,khac
